"Anatomical Strucures, Cell Types and Biomarkers Table for Vasculature v1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Griffin Weber; Sujin Lee; Rajeev Malhotra; Marc Halushka; Avinash Boppana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-2597-881X; 0000-0002-6692-6880; 0000-0003-0120-4630; 0000-0002-7112-7389; 0000-0003-0834-8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Netter FH. Atlas of human anatomy. Philadelphia, PA: Saunders/Elsevier. 2006.; Gray H. Gray's Anatomy: The Anatomical Basis of Clinical Practice (40th ed.). Churchill-Livingstone, Elsevier. 2008.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,10.48539/HBM426.GZPN.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,3/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,AS/8,AS/8/LABEL,AS/8/ID,AS/9,AS/9/LABEL,AS/9/ID,AS/10,AS/10/LABEL,AS/10/ID,AS/11,AS/11/LABEL,AS/11/ID,AS/12,AS/12/LABEL,AS/12/ID,AS/13,AS/13/LABEL,AS/13/ID,AS/14,AS/14/LABEL,AS/14/ID,AS/15,AS/15/LABEL,AS/15/ID,AS/16,AS/16/LABEL,AS/16/ID,AS/17,AS/17/LABEL,AS/17/ID,AS/18,AS/18/LABEL,AS/18/ID,AS/19,AS/19/LABEL,AS/19/ID,CT/1,CT/1/LABEL,CT/1/ID,BG/1,BG/1/LABEL,BG/1/ID,FTU,REF/1,REF/1/DOI,REF/1/NOTES
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,external iliac artery,external iliac artery,UBERON:0001308,common femoral artery,Common femoral artery,fma0323778,superficial femoral artery,Superficial femoral artery,fma0323777,popliteal artery,popliteal artery,UBERON:0002250,tibial-peroneal trunk,Trunk of posterior tibial artery,fma66421,posterior tibial artery,posterior tibial artery,UBERON:0001538,lateral plantar artery,Lateral plantar artery,fma43926,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Lateral_plantar_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,external iliac artery,external iliac artery,UBERON:0001308,common femoral artery,Common femoral artery,fma0323778,superficial femoral artery,Superficial femoral artery,fma0323777,popliteal artery,popliteal artery,UBERON:0002250,tibial-peroneal trunk,Trunk of posterior tibial artery,fma66421,posterior tibial artery,posterior tibial artery,UBERON:0001538,lateral plantar artery,Lateral plantar artery,fma43926,plantar arch,Plantar arch,fma43942,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Plantar_arch,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,external iliac artery,external iliac artery,UBERON:0001308,common femoral artery,Common femoral artery,fma0323778,superficial femoral artery,Superficial femoral artery,fma0323777,popliteal artery,popliteal artery,UBERON:0002250,tibial-peroneal trunk,Trunk of posterior tibial artery,fma66421,posterior tibial artery,posterior tibial artery,UBERON:0001538,lateral plantar artery,Lateral plantar artery,fma43926,plantar arch,Plantar arch,fma43942,plantar metatarsal artery,plantar metatarsal artery,UBERON:0035195,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Plantar_metatarsal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,external iliac artery,external iliac artery,UBERON:0001308,common femoral artery,Common femoral artery,fma0323778,superficial femoral artery,Superficial femoral artery,fma0323777,popliteal artery,popliteal artery,UBERON:0002250,tibial-peroneal trunk,Trunk of posterior tibial artery,fma66421,posterior tibial artery,posterior tibial artery,UBERON:0001538,lateral plantar artery,Lateral plantar artery,fma43926,plantar arch,Plantar arch,fma43942,plantar metatarsal artery,plantar metatarsal artery,UBERON:0035195,common plantar digital artery,common plantar digital arteries,UBERON:0002455,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Common_plantar_digital_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,external iliac artery,external iliac artery,UBERON:0001308,common femoral artery,Common femoral artery,fma0323778,superficial femoral artery,Superficial femoral artery,fma0323777,popliteal artery,popliteal artery,UBERON:0002250,tibial-peroneal trunk,Trunk of posterior tibial artery,fma66421,posterior tibial artery,posterior tibial artery,UBERON:0001538,medial plantar artery,medial plantar artery,UBERON:0001541,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Medial_plantar_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,external iliac artery,external iliac artery,UBERON:0001308,deep circumflex iliac artery,deep circumflex iliac artery,UBERON:0009040,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Deep_circumflex_iliac_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,external iliac artery,external iliac artery,UBERON:0001308,inferior epigastric artery,inferior epigastric artery,UBERON:0001354,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Inferior_epigastric_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,external iliac artery,external iliac artery,UBERON:0001308,inferior epigastric artery,inferior epigastric artery,UBERON:0001354,artery of round ligament of uterus,Artery of round ligament of uterus,fma70195,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Artery_of_round_ligament_of_uterus,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,external iliac artery,external iliac artery,UBERON:0001308,inferior epigastric artery,inferior epigastric artery,UBERON:0001354,cremasteric artery,cremasteric artery,UBERON:0034693,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Cremasteric_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,external iliac artery,external iliac artery,UBERON:0001308,inferior epigastric artery,inferior epigastric artery,UBERON:0001354,pubic branch of inferior epigastric artery,Trunk of pubic part of inferior epigastric artery,fma20701,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Inferior_epigastric_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Internal_iliac_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,anterior division of internal iliac artery,Anterior division of internal iliac artery,fma69797,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Internal_iliac_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,anterior division of internal iliac artery,Anterior division of internal iliac artery,fma69797,inferior gluteal artery,Inferior gluteal artery,fma18871,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Inferior_gluteal_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,anterior division of internal iliac artery,Anterior division of internal iliac artery,fma69797,inferior vesical artery,inferior vesical artery,UBERON:0001311,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Inferior_vesical_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,anterior division of internal iliac artery,Anterior division of internal iliac artery,fma69797,inferior vesical artery,inferior vesical artery,UBERON:0001311,prostatic artery,Prostatic part of inferior vesical artery,fma20966,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://radiopaedia.org/articles/inferior-vesical-artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,anterior division of internal iliac artery,Anterior division of internal iliac artery,fma69797,inferior vesical artery,inferior vesical artery,UBERON:0001311,prostatic artery,Prostatic part of inferior vesical artery,fma20966,middle rectal artery #2,Middle rectal artery,fma18826,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,"Picel, A., Hsieh, T.C., Shapiro, R., Vezeridis, A., & Isaacson, A. (2019). Prostatic Artery Embolization for Benign Prostatic Hyperplasia: Patient Evaluation, Anatomy, and Technique for Successful Treatment RadioGraphics, 39(5), 1526-1548.",10.1148/rg.2019180195,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,anterior division of internal iliac artery,Anterior division of internal iliac artery,fma69797,inferior vesical artery,inferior vesical artery,UBERON:0001311,prostatic artery,Prostatic part of inferior vesical artery,fma20966,seminal vesicle arterial branches of prostatic artery,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,"Picel, A., Hsieh, T.C., Shapiro, R., Vezeridis, A., & Isaacson, A. (2019). Prostatic Artery Embolization for Benign Prostatic Hyperplasia: Patient Evaluation, Anatomy, and Technique for Successful Treatment RadioGraphics, 39(5), 1526-1548.",10.1148/rg.2019180195,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,anterior division of internal iliac artery,Anterior division of internal iliac artery,fma69797,internal pudendal artery,internal pudendal artery,UBERON:0007315,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Internal_pudendal_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,anterior division of internal iliac artery,Anterior division of internal iliac artery,fma69797,internal pudendal artery,internal pudendal artery,UBERON:0007315,artery of bulb of vestibule,vestibular bulb artery,UBERON:0034727,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Artery_of_bulb_of_vestibule,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,anterior division of internal iliac artery,Anterior division of internal iliac artery,fma69797,internal pudendal artery,internal pudendal artery,UBERON:0007315,common penile artery,common penile artery,UBERON:0008320,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Penile_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,anterior division of internal iliac artery,Anterior division of internal iliac artery,fma69797,internal pudendal artery,internal pudendal artery,UBERON:0007315,common penile artery,common penile artery,UBERON:0008320,bulbourethral artery,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Penile_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,common iliac artery,common iliac artery,UBERON:0001191,internal iliac artery,internal iliac artery,UBERON:0001309,anterior division of internal iliac artery,Anterior division of internal iliac artery,fma69797,internal pudendal artery,internal pudendal artery,UBERON:0007315,common penile artery,common penile artery,UBERON:0008320,cavernosal artery,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Penile_artery,,
